"URls","Size","# of Outlinks","Content-Type"
"https://www.washingtonpost.com/lifestyle/travel/got-a-complaint-about-the-travel-industry-its-got-a-complaint-about-you-too/2017/09/26/707c59ec-97d3-11e7-87fc-c3f7ee4035c9_story.html","159856","28","text/html;charset=UTF-8"
"https://www.washingtonpost.com/people/megan-mcdonough/","72921","60","text/html;charset=UTF-8"
"https://www.washingtonpost.com/lifestyle/style/how-a-fake-id-led-to-a-real-romance--and-a-marriage-14-years-later/2017/09/27/c7e6ca62-a1fd-11e7-8cfe-d5b912fabc99_story.html?utm_term=.49167980aad8","164257","35","text/html;charset=UTF-8"
"https://www.washingtonpost.com/lifestyle/travel/discussions/","181203","68","text/html;charset=UTF-8"
"https://www.washingtonpost.com/lifestyle/style/email-hoax-comes-back-to-haunt-jared-kushners-attorney/2017/09/28/c2df2c4a-a490-11e7-ade1-76d061d56efa_story.html","154512","30","text/html;charset=UTF-8"
"https://www.washingtonpost.com/lifestyle/travel/software-glitch-causes-check-in-delays-at-airports-worldwide/2017/09/28/5bccc59a-a44e-11e7-b573-8ec86cdfe1ed_story.html","150956","23","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/arts-and-entertainment/wp/2017/09/28/donald-trump-was-proud-of-his-1990-playboy-cover-hugh-hefner-not-so-much/?tid=pm_lifestyle_pop","166997","53","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/reliable-source/wp/2017/09/27/michelle-obama-says-women-who-voted-against-hillary-clinton-voted-against-their-own-voice/?utm_term=.96c1aa128a11","153852","29","text/html;charset=UTF-8"
"https://www.washingtonpost.com/lifestyle/travel/cunard-is-planning-4th-cruise-ship-to-join-its-fleet/2017/09/25/4961e244-a239-11e7-b573-8ec86cdfe1ed_story.html","150500","23","text/html;charset=UTF-8"
"https://www.washingtonpost.com/lifestyle/travel/passenger-stabs-driver-on-greyhound-bound-for-vegas/2017/09/24/2bf098b6-a155-11e7-b573-8ec86cdfe1ed_story.html","152135","23","text/html;charset=UTF-8"
"https://www.washingtonpost.com/lifestyle/food/well-never-agree-about-dcs-best-bars-but-we-ranked-them-anyway/2017/09/27/504089fe-9996-11e7-87fc-c3f7ee4035c9_story.html?utm_term=.7988e9d7cc38","167632","52","text/html;charset=UTF-8"
"https://www.washingtonpost.com/lifestyle/travel/yosemites-el-capitan-scarred-after-2-days-of-rock-falls/2017/09/29/231cfb62-a524-11e7-b573-8ec86cdfe1ed_story.html","151517","24","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/arts-and-entertainment/wp/2017/09/28/the-9-most-cringe-worthy-moments-in-curb-your-enthusiasm-history/?utm_term=.37b9501ce194","164897","42","text/html;charset=UTF-8"
"https://www.washingtonpost.com/lifestyle/travel/new-zealand-by-the-numbers-two-wheels-eight-friends-and-nearly-600-miles/2017/09/28/b256ac86-9fd1-11e7-8ea1-ed975285475e_story.html","163867","37","text/html;charset=UTF-8"
"https://www.washingtonpost.com/lifestyle/travel/yosemite-ranger-rock-fall-strikes-famous-climbing-route/2017/09/27/5f270b6e-a3dc-11e7-b573-8ec86cdfe1ed_story.html","150881","23","text/html;charset=UTF-8"
"https://www.washingtonpost.com/lifestyle/travel/14-ways-to-survive-14-hours-in-coach/2017/03/27/c6203f3c-10ae-11e7-9d5a-a83e627dc120_story.html","159004","34","text/html;charset=UTF-8"
"https://www.washingtonpost.com/lifestyle/style/hugh-hefner-was-a-feminist-if-you-believe-feminism-is-pretty-women-having-sex-with-you/2017/09/28/215885fe-a465-11e7-ade1-76d061d56efa_story.html","162685","29","text/html;charset=UTF-8"
"https://www.washingtonpost.com/lifestyle/travel/want-to-travel-but-dont-care-where-surprise-vacations-have-you-covered/2017/09/28/5792bad8-9a54-11e7-82e4-f1076f6d6152_story.html","161289","34","text/html;charset=UTF-8"
"https://www.washingtonpost.com/lifestyle/travel/stealthy-scarce-and-spectacular-viewing-tigers-in-india/2017/09/25/f73efca2-a1f4-11e7-b573-8ec86cdfe1ed_story.html","156493","24","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/style/wp/2017/05/18/how-to-plan-an-eco-friendly-vacation-from-start-to-finish/","174129","60","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/fact-checker/wp/2017/09/30/did-president-trump-add-33-million-to-puerto-ricos-debt-by-bankrupting-a-golf-course-there/?utm_term=.89ab3861ce73","176659","43","text/html;charset=UTF-8"
"https://www.washingtonpost.com/politics/how-donald-trump-can-make-money-even-when-trump-branded-properties-fail/2015/07/23/1ff64854-2ef1-11e5-8353-1215475949f4_story.html?utm_term=.8da33e141474","201097","40","text/html;charset=UTF-8"
"https://www.washingtonpost.com/graphics/politics/trump-promise-tracker/","193243","217","text/html"
"https://www.washingtonpost.com/amphtml/news/fact-checker/wp/2017/09/30/did-president-trump-add-33-million-to-puerto-ricos-debt-by-bankrupting-a-golf-course-there/","49781","50","text/html; charset=utf-8"
"https://www.washingtonpost.com/people/michelle-ye-hee-lee/","73444","63","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/fact-checker/wp/2016/07/26/fact-checking-the-first-night-of-the-2016-democratic-national-convention/?utm_term=.4c46bd4ad970","211506","56","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/posteverything/wp/2017/07/18/no-despacito-is-not-actually-driving-a-boom-in-tourism-to-puerto-rico/?utm_term=.247609ca9190","158823","45","text/html;charset=UTF-8"
"https://www.washingtonpost.com/outlook/how-puerto-rican-hurricanes-devastate-many-and-enrich-a-few/2017/09/22/78e7500c-9e66-11e7-9083-fbfddf6804c2_story.html?utm_term=.fbaa327cf65d","222933","51","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/checkpoint/wp/2017/09/28/this-is-the-new-top-general-coordinating-military-operations-with-fema-in-puerto-rico/","153785","26","text/html;charset=UTF-8"
"https://www.washingtonpost.com/amphtml/outlook/nature-caused-puerto-ricos-latest-crisis-but-politics-will-make-it-worse/2017/09/29/b498ac8c-a487-11e7-b14f-f41773cd5a14_story.html","51244","55","text/html; charset=utf-8"
"https://www.washingtonpost.com/news/post-politics/wp/2017/09/25/trump-declares-puerto-is-in-deep-trouble-as-questions-mount-about-his-commitment/","161757","33","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/posteverything/wp/2017/09/07/puerto-rico-wasnt-ready-for-hurricane-irma-we-couldnt-possibly-be/","158135","35","text/html;charset=UTF-8"
"https://www.washingtonpost.com/outlook/?utm_term=.76c945c5fd91","195785","78","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/posteverything/wp/2017/09/26/puerto-rico-may-not-be-a-colony-but-its-getting-treated-that-way/","162902","52","text/html;charset=UTF-8"
"https://www.washingtonpost.com/sports/called-out-by-trump-nfl-owners-took-different-paths-to-present-a-united-front/2017/09/27/c979a8fe-a31f-11e7-b14f-f41773cd5a14_story.html?utm_term=.67c0c4f1f575","178180","35","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/dc-sports-bog/wp/2016/08/10/baltimores-national-anthem-oh-gives-michael-phelps-a-gold-medal-laugh/?utm_term=.0c3b1b916056","191832","41","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/early-lead/wp/2017/09/23/president-trump-says-stephen-currys-white-house-invitation-has-been-withdrawn/?utm_term=.b9ab487fa203","165570","45","text/html;charset=UTF-8"
"https://www.washingtonpost.com/sports/mike-wise-fans-who-yell-oh-during-national-anthem-are-tainting-a-moment-meant-for-patriotism/2012/05/19/gIQACK4RbU_story.html?utm_term=.c3e19362d843","163131","35","text/html;charset=UTF-8"
"https://www.washingtonpost.com/blogs/right-turn/wp/2017/09/27/americans-to-trump-leave-the-nfl-alone/?utm_term=.14711cb89624","155377","30","text/html;charset=UTF-8"
"https://www.washingtonpost.com/blogs/right-turn/wp/2017/09/25/nfl-and-nba-to-trump-youre-a-bum/?utm_term=.24bdd0778ded","160943","36","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/powerpost/paloma/the-health-202/2017/09/27/the-health-202-five-lessons-from-the-gop-s-failed-effort-to-repeal-obamacare/59ca91b930fb0468cea81bf7/","200467","97","text/html;charset=UTF-8"
"https://www.washingtonpost.com/opinions/the-removal-of-confederate-windows-at-national-cathedral-was-no-cause-for-celebration/2017/09/08/0d75b59e-9406-11e7-8754-d478688d23b4_story.html?utm_term=.f2cc435d59b9","158724","38","text/html;charset=UTF-8"
"https://www.washingtonpost.com/sports/the-anthem-debate-rages-in-the-heart-of-trump-and-cowboys-country/2017/09/26/c5553064-a2c4-11e7-b14f-f41773cd5a14_story.html?utm_term=.615cb442556e","175838","36","text/html;charset=UTF-8"
"https://www.washingtonpost.com/amphtml/opinions/trumps-the-one-who-should-stop-disrespecting-our-flag/2017/09/29/204adfa4-a49c-11e7-ade1-76d061d56efa_story.html","48351","53","text/html; charset=utf-8"
"https://www.washingtonpost.com/graphics/national/police-shootings-2017/","85795","186","text/html"
"https://www.washingtonpost.com/news/global-opinions/wp/2017/09/28/enough-is-enough-how-to-stop-russias-cyber-interference/?utm_term=.71e02a34ac00","156564","33","text/html;charset=UTF-8"
"https://www.washingtonpost.com/apps/g/page/politics/the-intelligence-community-report-on-russian-activities-in-the-2016-election/2153/","21614","40","text/html; charset=utf-8"
"https://www.washingtonpost.com/news/post-politics/wp/2017/09/30/on-twitter-trump-attacks-mayor-of-san-juan-for-poor-leadership-amid-deepening-crisis/?hpid=hp_hp-top-table-main_pp-trumpmayor-816am%3Ahomepage%2Fstory&utm_term=.aaa08ca8750b","160717","39","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/post-politics/wp/2017/09/23/i-love-alabama-its-special-at-rally-for-sen-luther-strange-trump-vents-frustrations-in-rambling-speech/?utm_term=.3abfeeda5928","209466","33","text/html;charset=UTF-8"
"https://www.washingtonpost.com/people/jenna-johnson/","74635","63","text/html;charset=UTF-8"
"https://www.washingtonpost.com/politics/lost-weekend-how-trumps-time-at-his-golf-club-hurt-the-response-to-maria/2017/09/29/ce92ed0a-a522-11e7-8c37-e1d99ad6aa22_story.html?utm_term=.d2432de414c1","203520","40","text/html;charset=UTF-8"
"https://www.washingtonpost.com/amphtml/politics/the-past-week-showed-how-much-trump-is-struggling-to-be-the-president-he-promised/2017/09/30/3da5217e-a5cb-11e7-b14f-f41773cd5a14_story.html","53944","41","text/html; charset=utf-8"
"https://www.washingtonpost.com/powerpost/with-or-without-trump-gop-insurgency-plans-for-a-civil-war-in-2018-midterms/2017/09/29/11fecb6c-a47a-11e7-ade1-76d061d56efa_story.html?hpid=hp_hp-top-table-main_gopwar-718am%3Ahomepage%2Fstory","169274","29","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/post-politics/wp/2017/09/29/trump-to-decide-friday-night-whether-to-fire-hhs-secretary-price/?utm_term=.43a9083964dd","165151","30","text/html;charset=UTF-8"
"https://www.washingtonpost.com/amphtml/entertainment/music/songhoy-blues-puts-its-own-exuberant-take-on-african-sounds/2017/09/29/4f6d3e04-a4d7-11e7-b573-8ec86cdfe1ed_story.html","42718","40","text/html; charset=utf-8"
"https://www.washingtonpost.com/world/in-northern-mali-music-silenced-as-islamists-drive-out-artists/2012/11/30/110ea016-300c-11e2-af17-67abba0676e2_story.html","172772","30","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/food/wp/2017/09/28/are-you-a-picky-eater-this-quiz-will-help-you-find-recipes-that-suit-your-tastes/","194072","42","text/html;charset=UTF-8"
"https://www.washingtonpost.com/lifestyle/food/the-to-go-breakfast-sandwich-thats-outside-the-box/2017/09/28/8173844a-a17f-11e7-ade1-76d061d56efa_story.html","159207","36","text/html;charset=UTF-8"
"https://www.washingtonpost.com/people/jim-shahin/","69277","54","text/html;charset=UTF-8"
"https://www.washingtonpost.com/people/tim-carman/","72137","58","text/html;charset=UTF-8"
"https://www.washingtonpost.com/lifestyle/food/well-never-agree-about-dcs-best-bars-but-we-ranked-them-anyway/2017/09/27/504089fe-9996-11e7-87fc-c3f7ee4035c9_story.html","167632","51","text/html;charset=UTF-8"
"https://www.washingtonpost.com/people/ellie-krieger/","72471","61","text/html;charset=UTF-8"
"https://www.washingtonpost.com/lifestyle/magazine/the-salt-line-is-an-instant-hit-with-superb-seafood-and-a-view-to-match/2017/08/28/5e7cf3b0-8693-11e7-a94f-3139abce39f5_story.html","169125","41","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/food/wp/2017/09/26/restaurants-that-ban-nfl-games-amid-anthem-protests-should-take-a-deeper-look-at-their-own-business/","165173","46","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/food/wp/2017/09/27/russian-burger-king-wants-to-ban-it-because-pennywise-looks-like-ronald-mcdonald/","157759","41","text/html;charset=UTF-8"
"https://www.washingtonpost.com/lifestyle/magazine/this-trendy-ingredient-turns-foods-black-and-promises-to-purify-you/2017/09/26/78f9e55a-8e94-11e7-8df5-c2e5cf46c1e2_story.html","161802","41","text/html;charset=UTF-8"
"https://www.washingtonpost.com/lifestyle/food/be-a-figgin-genius-make-this-four-ingredient-two-for-one-recipe/2017/09/28/14b13dae-a17d-11e7-ade1-76d061d56efa_story.html","158401","35","text/html;charset=UTF-8"
"https://www.washingtonpost.com/people/fritz-hahn/","71929","61","text/html;charset=UTF-8"
"https://www.washingtonpost.com/people/cathy-barrow/","69991","56","text/html;charset=UTF-8"
"https://www.washingtonpost.com/lifestyle/food/winter-squash-makes-a-hearty-canvas-heres-how-to-cook-it/2017/09/25/8a70d85c-9fc4-11e7-9c8d-cf053ff30921_story.html","159781","44","text/html;charset=UTF-8"
"https://www.washingtonpost.com/lifestyle/food/pour-yourself-a-cold-brew-then-try-one-of-these-coffee-infused-recipes/2017/09/27/b11e9228-9fc4-11e7-9c8d-cf053ff30921_story.html","167309","57","text/html;charset=UTF-8"
"https://www.washingtonpost.com/lifestyle/food/sfoglina-review-a-pronounced-expression-of-pasta-and-more-from-team-fiola/2017/03/07/7c751e4a-fdc4-11e6-99b4-9e613afeb09f_story.html","171620","37","text/html;charset=UTF-8"
"https://www.washingtonpost.com/lifestyle/food/this-is-the-messy-spicy-overstuffed-sandwich-that-will-make-you-reconsider-vegan-food/2017/09/22/2b02004a-9faf-11e7-9083-fbfddf6804c2_story.html","163138","37","text/html;charset=UTF-8"
"https://www.washingtonpost.com/lifestyle/food/this-shrimp-stir-frys-secret-ingredient-is-ubiquitous/2017/09/25/458fa362-9cb8-11e7-9c8d-cf053ff30921_story.html","155801","31","text/html;charset=UTF-8"
"https://www.washingtonpost.com/lifestyle/food/with-southern-inspired-succotash-edward-lee-makes-a-commitment-to-dc/2017/09/28/338b5aba-a219-11e7-b14f-f41773cd5a14_story.html","163835","42","text/html;charset=UTF-8"
"https://www.washingtonpost.com/people/tom-sietsema/","73632","60","text/html;charset=UTF-8"
"https://www.washingtonpost.com/lifestyle/food/whats-for-dinner-try-one-of-these-quick-indian-inspired-recipes/2017/09/26/9d71aa8a-9fc4-11e7-9c8d-cf053ff30921_story.html","157970","42","text/html;charset=UTF-8"
"https://www.washingtonpost.com/lifestyle/food/is-this-the-answer-to-making-restaurant-seating-more-comfortable/2017/09/13/c8d08a98-9713-11e7-b569-3360011663b4_story.html","163170","36","text/html;charset=UTF-8"
"https://www.washingtonpost.com/people/bonnie-s-benwick/","73608","61","text/html;charset=UTF-8"
"https://www.washingtonpost.com/people/maura-judkis/","72674","61","text/html;charset=UTF-8"
"https://www.washingtonpost.com/lifestyle/food/these-are-the-best-barrel-aged-beers-you-need-to-try-this-fall/2017/09/27/17a80f70-9fb5-11e7-9c8d-cf053ff30921_story.html","161769","40","text/html;charset=UTF-8"
"https://www.washingtonpost.com/lifestyle/food/astoundingly-good-cheeses-that-everybody--yes-even-nondairy-folks--can-eat/2017/09/25/b9d965ec-9e3d-11e7-9083-fbfddf6804c2_story.html","172278","51","text/html;charset=UTF-8"
"https://www.washingtonpost.com/people/joe-yonan/","72893","62","text/html;charset=UTF-8"
"https://www.washingtonpost.com/people/kara-elder/","70467","56","text/html;charset=UTF-8"
"https://www.washingtonpost.com/lifestyle/food/the-grilled-chicken-recipe-so-brilliant-its-got-an-ivy-league-name/2017/09/25/5d237c12-9e50-11e7-8ea1-ed975285475e_story.html","167857","39","text/html;charset=UTF-8"
"https://www.washingtonpost.com/sports/redskins/","192863","82","text/html;charset=UTF-8"
"https://www.washingtonpost.com/people/master-tesfatsion/","73539","59","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/football-insider/wp/2017/09/29/chiefs-scouting-report-kareem-hunt-and-justin-houston-are-players-to-watch/","163694","30","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/dc-sports-bog/wp/2017/09/30/whats-gotten-into-the-redskins-defensive-line-tomsula/?utm_term=.233eee9eb61c","168233","37","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/dc-sports-bog/wp/2017/09/29/a-redskins-player-offered-a-college-kid-free-tickets-in-exchange-for-charity-work/","164965","38","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/football-insider/wp/2017/09/29/five-story-lines-to-follow-in-monday-nights-redskins-chiefs-matchup/","250714","34","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/football-insider/wp/2017/09/30/its-a-special-experience-kirk-cousins-and-his-wife-welcome-their-first-child/?utm_term=.0ef5c5537fc0","238506","33","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/football-insider/wp/2017/09/28/d-j-swearingers-attitude-has-produced-immediate-results-on-and-off-the-field-for-the-redskins/?utm_term=.cd7f298bd7e2","242463","33","text/html;charset=UTF-8"
